0,1,2,3
0.7575757575757576,0.09090909090909091,0.14141414141414144,0.010101010101010102
0.6464646464646465,0.10101010101010101,0.24242424242424246,0.010101010101010102
0.7821782178217822,0.12871287128712872,0.07920792079207921,0.009900990099009901
0.5145631067961165,0.1650485436893204,0.3106796116504854,0.009708737864077669
0.7378640776699029,0.09708737864077668,0.1553398058252427,0.009708737864077669
0.8163265306122449,0.0816326530612245,0.09183673469387756,0.010204081632653062
0.7619047619047619,0.0857142857142857,0.14285714285714288,0.009523809523809523
0.7211538461538461,0.04807692307692308,0.22115384615384615,0.009615384615384616
0.6634615384615385,0.08653846153846154,0.24038461538461536,0.009615384615384616
0.8942307692307693,0.038461538461538464,0.057692307692307696,0.009615384615384616
0.6796116504854368,0.18446601941747573,0.1262135922330097,0.009708737864077669
0.7843137254901961,0.13725490196078433,0.06862745098039215,0.00980392156862745
0.836734693877551,0.05102040816326531,0.1020408163265306,0.01020408163265306
0.673076923076923,0.13461538461538464,0.18269230769230768,0.009615384615384616
0.3557692307692307,0.04807692307692308,0.5865384615384615,0.009615384615384616
0.6538461538461539,0.16346153846153846,0.1730769230769231,0.009615384615384616
0.7403846153846154,0.038461538461538464,0.21153846153846154,0.009615384615384616
0.6634615384615385,0.14423076923076925,0.18269230769230768,0.009615384615384616
0.798076923076923,0.057692307692307696,0.13461538461538464,0.009615384615384616
0.7019230769230769,0.057692307692307696,0.23076923076923078,0.009615384615384616
0.7333333333333333,0.10476190476190476,0.15238095238095237,0.009523809523809523
0.6730769230769231,0.06730769230769232,0.25000000000000006,0.009615384615384618
0.546875,0.125,0.125,0.203125
0.1941747572815534,0.33980582524271846,0.06796116504854369,0.3980582524271845
0.7788461538461539,0.11538461538461538,0.038461538461538464,0.0673076923076923
0.7659574468085106,0.07446808510638298,0.053191489361702135,0.10638297872340426
0.8850574712643677,0.045977011494252866,0.022988505747126433,0.045977011494252866
0.8571428571428571,0.0857142857142857,0.03809523809523809,0.019047619047619046
0.8461538461538461,0.057692307692307696,0.038461538461538464,0.057692307692307696
0.8942307692307693,0.038461538461538464,0.009615384615384616,0.057692307692307696
0.6826923076923076,0.15384615384615385,0.08653846153846154,0.07692307692307693
0.5274725274725274,0.3516483516483516,0.05494505494505494,0.06593406593406594
0.8555555555555554,0.06666666666666667,0.02222222222222222,0.05555555555555555
0.6826923076923076,0.15384615384615385,0.009615384615384616,0.15384615384615385
0.38095238095238093,0.41904761904761906,0.03809523809523809,0.1619047619047619
0.5436893203883494,0.25242718446601936,0.05825242718446601,0.14563106796116504
0.44565217391304357,0.3586956521739131,0.07608695652173914,0.11956521739130435
0.253968253968254,0.4761904761904763,0.0634920634920635,0.2063492063492064
0.6274509803921569,0.08823529411764705,0.0196078431372549,0.2647058823529412
0.6266666666666667,0.21333333333333335,0.04,0.12
0.673076923076923,0.16346153846153846,0.10576923076923077,0.057692307692307696
0.5445544554455445,0.1485148514851485,0.059405940594059396,0.24752475247524747
0.5673076923076923,0.24038461538461536,0.0673076923076923,0.125
0.5533980582524273,0.22330097087378642,0.019417475728155338,0.2038834951456311
0.6346153846153846,0.1730769230769231,0.11538461538461538,0.07692307692307693
0.7596153846153846,0.10576923076923077,0.08653846153846154,0.04807692307692308
0.796875,0.125,0.0625,0.015625
0.5128205128205129,0.19230769230769232,0.05128205128205128,0.24358974358974358
0.5208333333333333,0.1875,0.1875,0.10416666666666664
0.5825242718446602,0.17475728155339806,0.07766990291262135,0.1650485436893204
0.5048543689320387,0.16504854368932037,0.05825242718446601,0.2718446601941747
0.5581395348837209,0.11627906976744186,0.0697674418604651,0.25581395348837205
