"id2","nutrient","nutrient_lab","country","reef_type","reef_zone","management_rules","biomass_kgha","hard_coral","macroalgae","turf_algae","bare_substrate","rubble","depth","grav_nc","sediment","nutrient_load","pop_count","herbivore","invertivore_mobile","omnivore","piscivore","planktivore"
"Yac20_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.68883216769235,0.244002438891551,-0.890894815418197,-0.52780535524808,-0.113954162326536,0.84175976285241,1.10813053505157,-2.80062341419667,-0.945523078629329,-0.508252514120724,-0.440561815666026,0.178140353839301,0.303088621512132,0.188209111432161,0.170806985042803,0.159754928173604
"Yac21_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",1.03669906073106,-0.1670227863846,-0.74350075748778,-0.820739497293298,3.89986269401193,-0.783047734287406,1.07243530537848,-2.80062341419667,-0.945523078629329,-0.508252514120724,-0.440561833212342,0.0280753892402502,0.346037804568915,0.0614274197121073,0.500215609988133,0.0642437764905945
"Ambarinidada_11_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","fringing","fore reef","restriction",-0.877832444144,0.713745553492866,-0.571786679998844,2.4669580235942,-0.596727134213913,-0.864288109144397,-1.39053554206424,0.446967164565412,0.665391974101783,0.418156810528817,0.403758261601621,0.237564972248571,0.533395065246118,0.0211163629915112,0.190817483960212,0.0171061155535872
"Ambato_04_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","fringing","fore reef","no-take",-0.830079736908986,0.214643494228969,0.49682023999668,0.0258401732173821,-0.596727134213913,-0.864288109144397,1.10813053505157,0.567051007094311,1.79481319391354,-0.300118629610801,0.937237166538505,0.625679413717575,0.131084695888843,0.0522597274155572,0.10646787254125,0.0845082904367744
"Ambato_05_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","fringing","fore reef","restriction",-0.764347184350264,1.44771917005742,-0.79287776689447,-0.804139895910736,-0.596727134213913,-0.864288109144397,1.4650828317824,0.567051007094311,1.79481319216578,-0.300118629610801,0.937237165321806,0.200000369094471,0.409030339368496,0.0549206412113579,0.168871230615922,0.167177419709753
"Ambatofisaka_19_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","patch","fore reef","restriction",-0.589361543273195,-1.31202162822531,-0.547221003677108,1.58815559745855,2.89678012963623,-0.701807359430416,-1.10497370467958,-0.0622468247337087,0.319701898084764,0.0830568846710387,-1.2595736198404,0.0687179498896233,0.862357362652455,0.00496883040500423,0.0324785135241265,0.0314773435287912
"Ambatomilay_18_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","patch","fore reef","no-take",0.716146916730931,-0.1670227863846,0.349426182066263,2.09265328653642,-0.503814706983856,-0.647647109525755,-0.462459570564084,-0.0622468247337087,0.319701898084764,0.0830568846710387,-1.2595736198404,0.0214601677721919,0.512855112411861,0.00460027533677812,0.0267211135805648,0.434363330898604
"Amparimilay_10_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","fringing","fore reef","restriction",-0.774683593201449,1.60430020825786,-0.682332223446657,1.44168852643594,-0.596727134213913,-0.322685610097792,-1.03358324533341,0.451523511103993,-0.353786212690441,-0.252109854754512,0.5026982106263,0.440075385677722,0.217088365534271,0.0383787655965451,0.23580449500859,0.0686529881828716
"Andra_06_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","barrier","fore reef","no-take",-0.89362988062552,-1.63497001951371,-0.461241136551031,-0.804139895910736,-0.540979677875879,-0.864288109144397,1.10813053505157,0.643067027717326,-0.929514327803911,0.74643596861472,-0.318710229930406,0.00401911418127389,0.551155147420472,0.120085410758952,0.186597470332203,0.138142857307099
"Andravona_08_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","barrier","fore reef","restriction",0.133994363602355,-0.313817509697511,-0.424392622068427,-0.657672824888127,-0.596727134213913,-0.864288109144397,1.10813053505157,0.643067027717326,-0.929514327803911,0.74643596861472,-0.31871026768018,0.242506090694478,0.202875221408795,0.028516283879804,0.283062455437813,0.243039948579111
"Andravona_12_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","barrier","fore reef","restriction",0.0651283524766397,0.302720328216715,-0.719180737929261,-0.901784609925809,-0.596727134213913,-0.864288109144397,1.10813053505157,0.550676826280005,-0.915035881237412,0.981019997337278,-0.248314980397357,0.0787870695897359,0.0857668836548311,0.00964471472608815,0.326147813414005,0.49965351861534
"Andre_07_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","barrier","fore reef","no-take",-1.0505330631191,-1.07715007092465,-0.571786679998844,-0.560028110873054,-0.596727134213913,-0.864288109144397,1.10813053505157,0.550676826280005,-0.915036050416546,0.981019997337278,-0.248314994816869,0.0145071547300766,0.493271606486515,0.0219289281285827,0.466716984478807,0.00357532617601843
"Anir_23_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","fringing","pinnacle","no-take",-0.0523112719623436,0.977976055456106,0.607365783444493,0.611708457307818,-0.596727134213913,-0.864288109144397,-1.39053554206424,0.423822136073921,2.52751521254322,2.89107812521084,1.4136984396123,0.265295025204777,0.0467257719968086,0.00284589875491595,0.685133304043499,0
"Anir_24_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","fringing","pinnacle","restriction",-0.745296156704932,-0.108304897059435,3.48154991308763,-0.950606966933345,-0.596727134213913,-0.864288109144397,-1.39053554206424,0.423822136073921,2.527515228384,2.89107812521084,1.41369845385733,0.544989526834756,0.395711780616943,0,0.0592986925483011,0
"Anka_01_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","barrier","fore reef","restriction",-0.740050366643895,-0.343176454360093,-0.461241136551031,-0.999429323940881,-0.596727134213913,-0.864288109144397,0.751178238320737,0.874511192929573,-0.446667859817092,0.26827502297217,0.672451681872845,0.26822157560893,0.270818201642874,0.18362033994222,0.115466231451659,0.161873651354317
"Ankarea_03_Madagascar","vitamin_a.mug","Vitamin A","Madagascar","fringing","fore reef","no-take",-0.208243382631648,1.7608812464583,-0.682332223446657,0.269951958255064,-0.448067250645822,-0.512246484764104,-0.557646849692305,0.473999851813009,-0.724955648179904,-0.29567546690726,-0.14101524295027,0.280634874784491,0.237473753941586,0.066077882366234,0.0735964751446869,0.342217013763002
