"id2","nutrient","nutrient_lab","country","reef_type","reef_zone","management_rules","biomass_kgha","hard_coral","macroalgae","turf_algae","bare_substrate","rubble","depth","grav_nc","sediment","nutrient_load","pop_count","herbivore","invertivore_mobile","omnivore","piscivore","planktivore"
"Ankarea_03_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","no-take",-0.208243382631648,1.7608812464583,-0.682332223446657,0.269951958255064,-0.448067250645822,-0.512246484764104,-0.557646849692305,0.473999851813009,-0.724955648179904,-0.29567546690726,-0.14101524295027,0.202103923988315,0.095607129233695,0.167387966715146,0.0613648369744739,0.47353614308837
"Ankarea_03_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","open-access",-0.490995471341446,0.743104498155448,-0.240150049655406,1.05110967037565,-0.150747483509639,0.110596389139493,-1.03358324533341,0.473999851813009,-0.724955648179904,-0.29567546690726,-0.14101524295027,0.202103923988315,0.095607129233695,0.167387966715146,0.0613648369744739,0.47353614308837
"Ankaso_15_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","no-take",-0.286760045701714,0.175498234678859,-0.866574795859679,0.644256695312842,-0.225077425293685,-0.593486859621095,-0.0103199947050329,0.0801706213464889,0.150608933370325,0.230633643434185,-0.338944010867857,0.133726624241688,0.183191117047504,0.0531985417935187,0.146249853749348,0.483633863167942
"Ankivonjy_14_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","no-take",-0.499177001737215,2.31870119504736,-0.891140472181415,-0.413561039850445,-0.55956216332189,-0.68826729695425,0.822568697666902,0.0656099092961401,-1.41115186270554,-0.508252514120724,0.0475510647440814,0.165225934801849,0.101166315107419,0.0417943248973634,0.0434787518870644,0.648334673306304
"Anta_08_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","no-take",-0.838048532497889,1.35964233606967,-0.313847078620614,0.123484887232455,-0.596727134213913,-0.864288109144397,0.751178238320737,-0.603069980109812,-0.144954724987494,-0.502252018257244,-0.532319447278075,0.542132694666697,0.07863132066743,0,0.379235984665873,0
"Anta_09_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","restriction",-0.924273703863755,0.420156106867044,-0.424392622068427,-0.901784609925809,-0.596727134213913,-0.864288109144397,0.751178238320737,0.585857864434286,1.28493311204001,-0.380159193230832,0.780027251628034,0.212273094705221,0.138373762177611,0.083673357959038,0.56567978515813,0
"Antanambe_13_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","restriction",-0.851263118147831,0.537591885517373,-0.903423310342283,0.172307244239991,-0.596727134213913,-0.864288109144397,1.4650828317824,0.576851558303949,0.994252979418311,-0.411000641757873,0.811848513248255,0.726523860114003,0.145978258711701,0.0259187088042894,0.084389677629799,0.0171894947402077
"Antanambe_14_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","restriction",-0.361122123131836,1.1541297234316,0.0546380662054286,-0.364738682842909,-0.540979677875879,-0.864288109144397,0.751178238320737,0.552063982016655,0.936396971840336,-0.432526077392582,0.673075879543198,0.456843210004474,0.172738461488863,0.119705723684453,0.164544549471492,0.086168055350717
"Antanambe_15_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","no-take",0.242303910683197,0.977976055456106,-0.940271824824887,3.19929337870725,-0.596727134213913,-0.823667921715902,-1.03358324533341,0.552063982016655,-1.41115186270554,-0.508252514120724,1.03450218690442,0.266739182681609,0.11674804181332,0.0238063202809577,0.561849480228304,0.0308569749958092
"Antsa_09_Madagascar","selenium.mug","Selenium","Madagascar","barrier","fore reef","open-access",-0.765488444020032,-1.34138057288789,4.1079746592919,-1.09707403795595,1.13144401226515,-0.864288109144397,1.10813053505157,1.10889052162944,-0.111123669752465,0.0303564896773258,0.510950073675037,0.139654565519556,0.334084708737478,0.194903723581079,0.00734033842215708,0.32401666373973
"Antsi_20_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","no-take",-0.359910786113925,1.82938545067099,-0.719180737929261,0.953464956360573,-0.596727134213913,-0.864288109144397,0.394225941589907,0.445906806591568,2.22811958430459,2.10129427704083,1.3440107558081,0.338905762195766,0.0420033623626715,0.0414504483658644,0.244155760213459,0.333484666862239
"Antsi_22_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","restriction",-1.05961308522857,1.56515494870775,-0.166453020690197,0.367596672270137,-0.596727134213913,-0.864288109144397,0.394225941589907,0.445906806591568,2.22811956219121,2.10129427704083,1.34401073582888,0,1,0,0,0
"Antsoa_07_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","no-take",0.975082718121631,1.53579600404517,-0.927988986664019,0.204855482245017,0.443892050762729,-0.390385922478616,-0.462459570564084,0.383964047684604,-0.0169054353330555,0.0710291974915199,-0.109715766892763,0.214186166571969,0.0594506716919018,0.0334282306108678,0.10032965636308,0.592605274762182
"Antsoa_07_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","open-access",-0.408214101084354,-0.343176454360093,-0.903423310342283,0.269951958255064,0.964201643251047,0.557418450852943,-0.748021407948748,0.383964047684604,-0.0169054353330555,0.0710291974915199,-0.109715766892763,0.214186166571969,0.0594506716919018,0.0334282306108678,0.10032965636308,0.592605274762182
"Beangovo_04_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","no-take",0.853588618540052,0.400583477091988,-0.940271824824887,0.172307244239991,-0.113582512617616,-0.458086234859443,-0.438662750782029,0.313127424094626,-1.40947144928384,-0.440056737985969,-1.2996016086755,0.109824205918361,0.129352085679272,0.00706940733090206,0.236386968886616,0.517367332184849
"Beangovo_04_Madagascar","selenium.mug","Selenium","Madagascar","fringing","fore reef","open-access",2.27325057590771,0.713745553492866,-0.940271824824887,0.465241386285209,0.518221992546773,0.354317513710465,0.0372736448590775,0.313127424094626,-1.40947144928384,-0.440056737985969,-1.2996016086755,0.109824205918361,0.129352085679272,0.00706940733090206,0.236386968886616,0.517367332184849
